elapsed_s,utc_time,left_hand_open,left_tactile_thumb,left_tactile_index,left_tactile_middle,left_tactile_ring,left_tactile_pinky,left_tactile_thumb_taxel_01_raw,left_tactile_thumb_taxel_02_raw,left_tactile_thumb_taxel_03_raw,left_tactile_thumb_taxel_04_raw,left_tactile_thumb_taxel_05_raw,left_tactile_thumb_taxel_06_raw,left_tactile_thumb_taxel_07_raw,left_tactile_thumb_taxel_08_raw,left_tactile_thumb_taxel_09_raw,left_tactile_thumb_taxel_10_raw,left_tactile_thumb_taxel_11_raw,left_tactile_thumb_taxel_12_raw,left_tactile_thumb_taxel_13_raw,left_tactile_thumb_taxel_14_raw,left_tactile_thumb_taxel_15_raw,left_tactile_thumb_taxel_16_raw,left_tactile_index_taxel_01_raw,left_tactile_index_taxel_02_raw,left_tactile_index_taxel_03_raw,left_tactile_index_taxel_04_raw,left_tactile_index_taxel_05_raw,left_tactile_index_taxel_06_raw,left_tactile_index_taxel_07_raw,left_tactile_index_taxel_08_raw,left_tactile_index_taxel_09_raw,left_tactile_index_taxel_10_raw,left_tactile_index_taxel_11_raw,left_tactile_index_taxel_12_raw,left_tactile_index_taxel_13_raw,left_tactile_index_taxel_14_raw,left_tactile_index_taxel_15_raw,left_tactile_index_taxel_16_raw,left_tactile_middle_taxel_01_raw,left_tactile_middle_taxel_02_raw,left_tactile_middle_taxel_03_raw,left_tactile_middle_taxel_04_raw,left_tactile_middle_taxel_05_raw,left_tactile_middle_taxel_06_raw,left_tactile_middle_taxel_07_raw,left_tactile_middle_taxel_08_raw,left_tactile_middle_taxel_09_raw,left_tactile_middle_taxel_10_raw,left_tactile_middle_taxel_11_raw,left_tactile_middle_taxel_12_raw,left_tactile_middle_taxel_13_raw,left_tactile_middle_taxel_14_raw,left_tactile_middle_taxel_15_raw,left_tactile_middle_taxel_16_raw,left_tactile_ring_taxel_01_raw,left_tactile_ring_taxel_02_raw,left_tactile_ring_taxel_03_raw,left_tactile_ring_taxel_04_raw,left_tactile_ring_taxel_05_raw,left_tactile_ring_taxel_06_raw,left_tactile_ring_taxel_07_raw,left_tactile_ring_taxel_08_raw,left_tactile_ring_taxel_09_raw,left_tactile_ring_taxel_10_raw,left_tactile_ring_taxel_11_raw,left_tactile_ring_taxel_12_raw,left_tactile_ring_taxel_13_raw,left_tactile_ring_taxel_14_raw,left_tactile_ring_taxel_15_raw,left_tactile_ring_taxel_16_raw,left_tactile_pinky_taxel_01_raw,left_tactile_pinky_taxel_02_raw,left_tactile_pinky_taxel_03_raw,left_tactile_pinky_taxel_04_raw,left_tactile_pinky_taxel_05_raw,left_tactile_pinky_taxel_06_raw,left_tactile_pinky_taxel_07_raw,left_tactile_pinky_taxel_08_raw,left_tactile_pinky_taxel_09_raw,left_tactile_pinky_taxel_10_raw,left_tactile_pinky_taxel_11_raw,left_tactile_pinky_taxel_12_raw,left_tactile_pinky_taxel_13_raw,left_tactile_pinky_taxel_14_raw,left_tactile_pinky_taxel_15_raw,left_tactile_pinky_taxel_16_raw,left_arm_joint_1_rad,left_arm_joint_2_rad,left_arm_joint_3_rad,left_arm_joint_4_rad,left_arm_joint_5_rad,left_arm_joint_6_rad,left_arm_joint_7_rad,left_arm_joint_1_angular_vel_rad_s,left_arm_joint_2_angular_vel_rad_s,left_arm_joint_3_angular_vel_rad_s,left_arm_joint_4_angular_vel_rad_s,left_arm_joint_5_angular_vel_rad_s,left_arm_joint_6_angular_vel_rad_s,left_arm_joint_7_angular_vel_rad_s,left_arm_tcp_x_m,left_arm_tcp_y_m,left_arm_tcp_z_m,left_arm_tcp_rx_rad,left_arm_tcp_ry_rad,left_arm_tcp_rz_rad,left_arm_cmd_x_m,left_arm_cmd_y_m,left_arm_cmd_z_m,left_arm_cmd_rx_rad,left_arm_cmd_ry_rad,left_arm_cmd_rz_rad,right_hand_open,right_tactile_thumb,right_tactile_index,right_tactile_middle,right_tactile_ring,right_tactile_pinky,right_tactile_thumb_taxel_01_raw,right_tactile_thumb_taxel_02_raw,right_tactile_thumb_taxel_03_raw,right_tactile_thumb_taxel_04_raw,right_tactile_thumb_taxel_05_raw,right_tactile_thumb_taxel_06_raw,right_tactile_thumb_taxel_07_raw,right_tactile_thumb_taxel_08_raw,right_tactile_thumb_taxel_09_raw,right_tactile_thumb_taxel_10_raw,right_tactile_thumb_taxel_11_raw,right_tactile_thumb_taxel_12_raw,right_tactile_thumb_taxel_13_raw,right_tactile_thumb_taxel_14_raw,right_tactile_thumb_taxel_15_raw,right_tactile_thumb_taxel_16_raw,right_tactile_index_taxel_01_raw,right_tactile_index_taxel_02_raw,right_tactile_index_taxel_03_raw,right_tactile_index_taxel_04_raw,right_tactile_index_taxel_05_raw,right_tactile_index_taxel_06_raw,right_tactile_index_taxel_07_raw,right_tactile_index_taxel_08_raw,right_tactile_index_taxel_09_raw,right_tactile_index_taxel_10_raw,right_tactile_index_taxel_11_raw,right_tactile_index_taxel_12_raw,right_tactile_index_taxel_13_raw,right_tactile_index_taxel_14_raw,right_tactile_index_taxel_15_raw,right_tactile_index_taxel_16_raw,right_tactile_middle_taxel_01_raw,right_tactile_middle_taxel_02_raw,right_tactile_middle_taxel_03_raw,right_tactile_middle_taxel_04_raw,right_tactile_middle_taxel_05_raw,right_tactile_middle_taxel_06_raw,right_tactile_middle_taxel_07_raw,right_tactile_middle_taxel_08_raw,right_tactile_middle_taxel_09_raw,right_tactile_middle_taxel_10_raw,right_tactile_middle_taxel_11_raw,right_tactile_middle_taxel_12_raw,right_tactile_middle_taxel_13_raw,right_tactile_middle_taxel_14_raw,right_tactile_middle_taxel_15_raw,right_tactile_middle_taxel_16_raw,right_tactile_ring_taxel_01_raw,right_tactile_ring_taxel_02_raw,right_tactile_ring_taxel_03_raw,right_tactile_ring_taxel_04_raw,right_tactile_ring_taxel_05_raw,right_tactile_ring_taxel_06_raw,right_tactile_ring_taxel_07_raw,right_tactile_ring_taxel_08_raw,right_tactile_ring_taxel_09_raw,right_tactile_ring_taxel_10_raw,right_tactile_ring_taxel_11_raw,right_tactile_ring_taxel_12_raw,right_tactile_ring_taxel_13_raw,right_tactile_ring_taxel_14_raw,right_tactile_ring_taxel_15_raw,right_tactile_ring_taxel_16_raw,right_tactile_pinky_taxel_01_raw,right_tactile_pinky_taxel_02_raw,right_tactile_pinky_taxel_03_raw,right_tactile_pinky_taxel_04_raw,right_tactile_pinky_taxel_05_raw,right_tactile_pinky_taxel_06_raw,right_tactile_pinky_taxel_07_raw,right_tactile_pinky_taxel_08_raw,right_tactile_pinky_taxel_09_raw,right_tactile_pinky_taxel_10_raw,right_tactile_pinky_taxel_11_raw,right_tactile_pinky_taxel_12_raw,right_tactile_pinky_taxel_13_raw,right_tactile_pinky_taxel_14_raw,right_tactile_pinky_taxel_15_raw,right_tactile_pinky_taxel_16_raw,right_arm_joint_1_rad,right_arm_joint_2_rad,right_arm_joint_3_rad,right_arm_joint_4_rad,right_arm_joint_5_rad,right_arm_joint_6_rad,right_arm_joint_7_rad,right_arm_joint_1_angular_vel_rad_s,right_arm_joint_2_angular_vel_rad_s,right_arm_joint_3_angular_vel_rad_s,right_arm_joint_4_angular_vel_rad_s,right_arm_joint_5_angular_vel_rad_s,right_arm_joint_6_angular_vel_rad_s,right_arm_joint_7_angular_vel_rad_s,right_arm_tcp_x_m,right_arm_tcp_y_m,right_arm_tcp_z_m,right_arm_tcp_rx_rad,right_arm_tcp_ry_rad,right_arm_tcp_rz_rad,right_arm_cmd_x_m,right_arm_cmd_y_m,right_arm_cmd_z_m,right_arm_cmd_rx_rad,right_arm_cmd_ry_rad,right_arm_cmd_rz_rad,force_fx_n,force_fy_n,force_fz_n,torque_mx_nm,torque_my_nm,torque_mz_nm,left_force_fx_n,left_force_fy_n,left_force_fz_n,left_torque_mx_nm,left_torque_my_nm,left_torque_mz_nm
36.433290,2026-08-20T21:16:24.682+00:00,0.8633333333333333,0.5656666666666667,0.0,0.092,0.0,0,1022,526,0,0,359,677,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,111,632,0,0,362,565,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.4211734379242307,-1.240990344114758,-2.3921950571404587,1.975120411631681,-1.7876867484329593,-0.09503472191047414,0.7179511756768404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5369373189588533,0.28469840996303253,0.0019061801265513767,0.4732303143976679,-0.5828241991980903,2.138552789690001,-0.5345823545462458,0.2997810923631053,-0.03112644199065669,0.5294368468226788,-0.5936488450821923,2.1391013666761376,0.029666666666666668,1.1983333333333333,0.0,0.0,0.06233333333333333,0,0,0,0,0,0,0,0,0,0,2,0,0,0,87,0,0,2448,0,0,0,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,186,0,0,0,no,1.9534049948088352,1.3396928008254274,-1.1940361481368826,1.9881592491058848,0.9751805943774823,-0.6341331271858032,-2.2916234357401706,0.0,0.016528925812773633,0.0,0.0016528925812773633,0.08811881653537239,0.1366336643020364,0.0,0.4352824477779623,-0.5136277801273214,0.12490392910305846,0.8247342346370269,0.2268794855909551,-2.547964907913452,0.42924858297572127,-0.4946641627656375,0.11068579659817168,0.9042627780091627,0.09349108412535657,-2.518208254056631,-1.6999999999999997,-2.1,-2.5,0.20000000000000007,-0.09999999999999998,0.0,-0.7000000000000001,0.0,-1.5999999999999996,0.09999999999999998,0.0,0.0
36.467510,2026-08-20T21:16:24.716+00:00,0.8636666666666667,0.566,0.0,0.09333333333333334,0.0,0,1024,525,0,0,365,672,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,110,635,0,0,364,565,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.4211734379242307,-1.240990344114758,-2.3921950571404587,1.9750964431804423,-1.7876627799817197,-0.09501075345923482,0.7179511756768404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5369524830318947,0.2846970160531026,0.0019107433202377483,0.4732576810267795,-0.582845442567075,2.138575422490577,-0.5345823545462458,0.2997810923631053,-0.03112644199065669,0.5294368468226788,-0.5936488450821923,2.1391013666761376,0.03,1.2073333333333334,0.0,0.0,0.060333333333333336,0,0,0,0,0,0,0,0,0,0,3,0,0,0,87,0,0,2466,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,no,1.9534049948088352,1.3401961383014542,-1.1940601165881222,1.9883270282645595,0.9779369662700067,-0.6299146797676789,-2.2916234357401706,0.0,0.01404958666573764,0.0,0.007438016890868081,0.07227723219204084,0.09504950605998935,0.0,0.43555198271692097,-0.5137336490097798,0.1252481610985499,0.8285501916967668,0.2216785576627134,-2.5464847009462614,0.42924858297572127,-0.4946641627656375,0.11068579659817168,0.9042627780091627,0.09349108412535657,-2.518208254056631,-1.7999999999999998,-1.9,-1.6000000000000014,0.10000000000000009,-0.09999999999999998,0.0,-0.5,0.0,-1.5,0.0,0.0,0.0
36.500366,2026-08-20T21:16:24.749+00:00,0.8636666666666667,0.566,0.0,0.09333333333333334,0.0,0,1024,525,0,0,365,672,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,110,635,0,0,364,565,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.4211734379242307,-1.240990344114758,-2.3921950571404587,1.975120411631681,-1.7876867484329593,-0.09503472191047414,0.717927207225601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5369373189588533,0.28469840996303253,0.0019061801265513767,0.4732350802934023,-0.5828157953202173,2.1385300569269545,-0.5345823545462458,0.2997810923631053,-0.03112644199065669,0.5294368468226788,-0.5936488450821923,2.1391013666761376,0.029666666666666668,1.2063333333333333,0.0,0.0,0.058333333333333334,0,0,0,0,0,0,0,0,0,0,3,0,0,0,86,0,0,2467,0,0,0,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,no,1.9534049948088352,1.340603601972523,-1.1940601165881222,1.9885427443257149,0.9803338113939414,-0.6271583078751544,-2.2916234357401706,0.0,0.010743802603662702,0.0,0.009917355487664179,0.06534653212025124,0.06336633737332624,0.0,0.4357349773937016,-0.5137197252174074,0.12543782143923954,0.8307778674746865,0.21787502077401602,-2.545147028949773,0.4270837803800963,-0.4916056320382055,0.11083249189915235,0.8775952467812492,0.09798253246990712,-2.5104193276949256,-1.9,-2.1,-2.1999999999999993,0.20000000000000007,-0.09999999999999998,0.0,-0.6,0.10000000000000053,-1.7000000000000002,0.0,0.0,0.0
36.533173,2026-08-20T21:16:24.781+00:00,0.864,0.5696666666666667,0.0,0.09166666666666666,0.0,0,1026,527,0,0,359,675,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,109,645,0,0,362,566,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.4211734379242307,-1.2410143125659974,-2.3921950571404587,1.975120411631681,-1.7876867484329593,-0.09501075345923482,0.7179511756768404,0.0,0.0,0.0,0.0,-0.0029702970643746673,0.0,0.0,-0.5369305551510704,0.2847023492989277,0.0019004721404691394,0.4732239488387956,-0.5828737922102386,2.138550242833958,-0.5345823545462458,0.2997810923631053,-0.03112644199065669,0.5294368468226788,-0.5936488450821923,2.1391013666761376,0.03,1.2036666666666667,0.0,0.0,0.06566666666666666,0,0,0,0,0,0,0,0,0,0,2,0,0,0,88,0,0,2465,0,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,no,1.9534049948088352,1.3408912233873957,-1.1940601165881222,1.9888543341918254,0.9823950982005245,-0.6254325793859214,-2.2915994672889304,0.0,0.008264462906386816,0.0,0.012396694634700172,0.0683168321510182,0.05049504778717533,0.0,0.4358618191502571,-0.5135929081452436,0.12553962558526074,0.8318856648571017,0.215114870003233,-2.5438777215382,0.4270837803800963,-0.4916056320382055,0.11083249189915235,0.8775952467812492,0.09798253246990712,-2.5104193276949256,-1.4999999999999998,-1.9,-2.1000000000000014,0.10000000000000009,-0.09999999999999998,0.0,-0.5,0.10000000000000053,-1.5999999999999996,0.0,0.0,0.0
36.567140,2026-08-20T21:16:24.815+00:00,0.8633333333333333,0.565,0.0,0.093,0.0,0,1026,523,0,0,359,676,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,108,631,0,0,366,563,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.4211734379242307,-1.2410143125659974,-2.3921950571404587,1.975120411631681,-1.7876867484329593,-0.09503472191047414,0.7179511756768404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5369311133864918,0.2847011899399192,0.0018972251018232078,0.47321287237508025,-0.5828471996596352,2.138558510577425,-0.5345823545462458,0.2997810923631053,-0.03112644199065669,0.5294368468226788,-0.5936488450821923,2.1391013666761376,0.03,1.2036666666666667,0.0,0.0,0.06566666666666666,0,0,0,0,0,0,0,0,0,0,2,0,0,0,88,0,0,2465,0,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,no,1.9534049948088352,1.341106939448549,-1.1940361481368826,1.9892138609604164,0.9846721010682619,-0.6240184407628001,-2.2916234357401706,0.0,0.004132231453193408,0.0,0.010743802603662702,0.06732673214076255,0.025742576535508654,0.0,0.435965230252505,-0.5134226483400283,0.12561318615577236,0.8324486838003253,0.2123736842415425,-2.5425327500888097,0.42359690522795634,-0.48862428087665477,0.11032064450914825,0.8452704022097346,0.09371939016584309,-2.5111402441484487,-1.5999999999999999,-2.0000000000000004,-2.0,0.20000000000000007,-0.09999999999999998,0.0,-0.5,0.10000000000000053,-1.7000000000000002,0.0,0.0,0.0
36.599447,2026-08-20T21:16:24.848+00:00,0.867,0.566,0.0,0.09166666666666666,0.0,0,1028,528,0,0,361,680,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,109,638,0,0,361,564,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.4211734379242307,-1.2410143125659974,-2.3921950571404587,1.975120411631681,-1.7876867484329593,-0.09503472191047414,0.717927207225601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5369311133864918,0.2847011899399192,0.0018972251018232078,0.47321763862077354,-0.5828387958737632,2.1385357778378133,-0.5341790024983617,0.3007859558891631,-0.030025861730415805,0.5294368468226788,-0.5936488450821923,2.1391013666761376,0.03,1.2086666666666666,0.0,0.0,0.06733333333333333,0,0,0,0,0,0,0,0,0,0,3,0,0,0,87,0,0,2469,0,0,0,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,no,1.9533810263575964,1.3411548763510277,-1.1940601165881222,1.9894775139240481,0.9873325991558293,-0.6236589139942099,-2.2916234357401706,0.0,0.0,0.0,0.008264462906386816,0.08613861124127475,0.0,0.0,0.4360265769186261,-0.5132393970299757,0.1256541415795453,0.8315410718806686,0.20972130420295532,-2.5410209550339014,0.42468024089442097,-0.4897509202565312,0.1103829009808934,0.8295411774502959,0.09326313827691644,-2.512798225073541,-1.6999999999999997,-1.8000000000000003,-1.8000000000000007,0.10000000000000009,-0.09999999999999998,0.0,-0.7000000000000001,-0.09999999999999964,-1.5,0.09999999999999998,0.0,0.0
36.633157,2026-08-20T21:16:24.881+00:00,0.8646666666666667,0.565,0.0,0.092,0.0,0,1024,528,0,0,361,677,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,112,628,0,0,361,570,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.4211734379242307,-1.240990344114758,-2.3921950571404587,1.975120411631681,-1.7876867484329593,-0.09503472191047414,0.7179511756768404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5369373189588533,0.28469840996303253,0.0019061801265513767,0.4732303143976679,-0.5828241991980903,2.138552789690001,-0.5341790024983617,0.3007859558891631,-0.030025861730415805,0.5294368468226788,-0.5936488450821923,2.1391013666761376,0.029666666666666668,1.1993333333333334,0.0,0.0,0.065,0,0,0,0,0,0,0,0,0,0,3,0,0,0,86,0,0,2442,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,no,1.9534049948088352,1.3411548763510277,-1.1940601165881222,1.9897171984364421,0.9907121507805767,-0.6236589139942099,-2.2916234357401706,0.0,0.0008264462906386816,0.0,0.009090909472145444,0.09405940077614737,0.0,0.0,0.4360370348757508,-0.5130639990635237,0.12566067824692373,0.8298274650837354,0.20653890086039098,-2.5392499152493815,0.42468024089442097,-0.4897509202565312,0.1103829009808934,0.8295411774502959,0.09326313827691644,-2.512798225073541,-1.4999999999999998,-1.9,-2.0,0.10000000000000009,-0.09999999999999998,0.0,-0.5,0.0,-1.7000000000000002,0.0,0.0,0.0
36.666709,2026-08-20T21:16:24.915+00:00,0.8646666666666667,0.565,0.0,0.092,0.0,0,1024,528,0,0,361,677,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,112,628,0,0,361,570,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.4211734379242307,-1.2410143125659974,-2.3921950571404587,1.975120411631681,-1.7876867484329593,-0.09503472191047414,0.7179511756768404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5369311133864918,0.2847011899399192,0.0018972251018232078,0.47321287237508025,-0.5828471996596352,2.138558510577425,-0.5341790024983617,0.3007859558891631,-0.030025861730415805,0.5294368468226788,-0.5936488450821923,2.1391013666761376,0.029333333333333333,1.1906666666666668,0.0,0.0,0.06466666666666666,0,0,0,0,0,0,0,0,0,0,2,0,0,0,86,0,0,2435,0,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,no,1.9534049948088352,1.3411548763510277,-1.1940601165881222,1.9900527567537925,0.9943793238201967,-0.6236349455429706,-2.2916234357401706,0.0,0.0,0.0,0.014876033781736162,0.12673267474665248,0.0,0.0,0.436066555778839,-0.5128188163284676,0.125665792583194,0.8279750134296003,0.2031491013560007,-2.5372408504010346,0.42468024089442097,-0.4897509202565312,0.1103829009808934,0.8144327563570679,0.091578884273129,-2.5229662235336168,-1.4999999999999998,-1.8000000000000003,-2.0,0.10000000000000009,-0.09999999999999998,0.0,-0.6,0.0,-1.5999999999999996,0.0,0.0,0.0
36.699824,2026-08-20T21:16:24.948+00:00,0.8666666666666667,0.5606666666666666,0.0,0.09133333333333334,0.0,0,1028,532,0,0,361,674,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,111,624,0,0,360,562,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.4211734379242307,-1.2410143125659974,-2.392171088689219,1.975120411631681,-1.7876867484329593,-0.09503472191047414,0.7179511756768404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5369315336981881,0.28471122868176735,0.0019080950333284108,0.47323096593057246,-0.5828655993606459,2.1385437828101894,-0.5341790024983617,0.3007859558891631,-0.030025861730415805,0.5294368468226788,-0.5936488450821923,2.1391013666761376,0.029666666666666668,1.1996666666666667,0.0,0.0,0.06633333333333333,0,0,0,0,0,0,0,0,0,0,3,0,0,0,86,0,0,2445,0,0,0,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,no,1.953428963260075,1.3411548763510277,-1.1940361481368826,1.9908197471934521,0.9988134872994755,-0.6235870086404917,-2.2916234357401706,0.0008264462906386816,0.0,0.0,0.03388429654058621,0.1346534642815251,0.001980198042916445,0.0,0.43610216646952826,-0.5123188675893094,0.12563802610855854,0.8256800943380278,0.19937281728104767,-2.534564503415595,0.42468024089442097,-0.4897509202565312,0.1103829009808934,0.8144327563570679,0.091578884273129,-2.5229662235336168,-1.5999999999999999,-2.1999999999999997,-1.6999999999999993,0.20000000000000007,-0.09999999999999998,0.0,-0.5,0.0,-1.7000000000000002,0.09999999999999998,0.0,0.0
36.733356,2026-08-20T21:16:24.982+00:00,0.866,0.5623333333333334,0.0,0.091,0.0,0,1022,534,0,0,361,676,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,109,625,0,0,362,563,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,-0.4211734379242307,-1.2410143125659974,-2.3921950571404587,1.975120411631681,-1.7876867484329593,-0.09503472191047414,0.7179511756768404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5369311133864918,0.2847011899399192,0.0018972251018232078,0.47321287237508025,-0.5828471996596352,2.138558510577425,-0.5341790024983617,0.3007859558891631,-0.030025861730415805,0.5294368468226788,-0.5936488450821923,2.1391013666761376,0.029333333333333333,1.2043333333333333,0.0,0.0,0.06433333333333334,0,0,0,0,0,0,0,0,0,0,2,0,0,0,86,0,0,2456,0,0,0,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,no,1.9535008686137925,1.3411548763510277,-1.1940361481368826,1.9922818227190513,1.0036311459985834,-0.6235390717380129,-2.2915994672889304,0.0,0.0,0.0,0.04297521041465081,0.1405940537958864,0.001980198042916445,0.0,0.4361538584053109,-0.5114178049352219,0.12558419605273277,0.8231134581631135,0.19579637626179675,-2.5311665353181976,0.4212714496170985,-0.4890849070670292,0.10896908694595664,0.7989121766628711,0.09329337036331156,-2.5334754368171155,-1.6999999999999997,-2.6,-2.1999999999999993,0.20000000000000007,-0.09999999999999998,-0.09999999999999998,-0.5,0.0,-1.7000000000000002,0.0,0.0,0.0
